Batch change
Module name, Device, Current value, Display format, Comment
Global,EM40968,0,DEC 16BIT,
Global,EM40969,0,DEC 16BIT,
Global,EM40970,0,DEC 16BIT,
Global,EM40971,0,DEC 16BIT,
Global,EM40972,0,DEC 16BIT,
Global,EM40973,0,DEC 16BIT,
Global,EM40974,0,DEC 16BIT,
Global,EM40975,0,DEC 16BIT,
Global,EM40976,0,DEC 16BIT,
Global,EM40977,0,DEC 16BIT,
Global,EM40978,0,DEC 16BIT,
Global,EM40979,0,DEC 16BIT,
Global,EM40980,0,DEC 16BIT,
Global,EM40981,0,DEC 16BIT,
Global,EM40982,0,DEC 16BIT,
Global,EM40983,0,DEC 16BIT,
Global,EM40984,0,DEC 16BIT,
Global,EM40985,0,DEC 16BIT,
Global,EM40986,0,DEC 16BIT,
Global,EM40987,0,DEC 16BIT,
Global,EM40988,0,DEC 16BIT,
Global,EM40989,0,DEC 16BIT,
Global,EM40990,0,DEC 16BIT,
Global,EM40991,0,DEC 16BIT,
Global,EM40992,0,DEC 16BIT,
Global,EM40993,0,DEC 16BIT,
Global,EM40994,0,DEC 16BIT,
Global,EM40995,0,DEC 16BIT,
Global,EM40996,0,DEC 16BIT,
Global,EM40997,0,DEC 16BIT,
Global,EM40998,0,DEC 16BIT,
Global,EM40999,0,DEC 16BIT,
Global,EM41000,0,DEC 16BIT,
Global,EM41001,0,DEC 16BIT,
Global,EM41002,0,DEC 16BIT,
Global,EM41003,0,DEC 16BIT,
Global,EM41004,0,DEC 16BIT,
Global,EM41005,0,DEC 16BIT,
Global,EM41006,0,DEC 16BIT,
Global,EM41007,0,DEC 16BIT,
Global,EM41008,0,DEC 16BIT,
Global,EM41009,0,DEC 16BIT,
Global,EM41010,0,DEC 16BIT,
Global,EM41011,0,DEC 16BIT,
Global,EM41012,0,DEC 16BIT,
Global,EM41013,0,DEC 16BIT,
Global,EM41014,0,DEC 16BIT,
Global,EM41015,0,DEC 16BIT,
Global,EM41016,0,DEC 16BIT,
Global,EM41017,0,DEC 16BIT,
Global,EM41018,0,DEC 16BIT,
Global,EM41019,0,DEC 16BIT,
Global,EM41020,0,DEC 16BIT,
Global,EM41021,0,DEC 16BIT,
Global,EM41022,0,DEC 16BIT,
Global,EM41023,0,DEC 16BIT,
Global,EM41024,0,DEC 16BIT,
Global,EM41025,0,DEC 16BIT,
Global,EM41026,0,DEC 16BIT,
Global,EM41027,0,DEC 16BIT,
Global,EM41028,0,DEC 16BIT,
Global,EM41029,0,DEC 16BIT,
Global,EM41030,0,DEC 16BIT,
Global,EM41031,0,DEC 16BIT,
Global,EM41032,0,DEC 16BIT,
Global,EM41033,0,DEC 16BIT,
Global,EM41034,0,DEC 16BIT,
Global,EM41035,0,DEC 16BIT,
Global,EM41036,0,DEC 16BIT,
Global,EM41037,0,DEC 16BIT,
Global,EM41038,0,DEC 16BIT,
Global,EM41039,0,DEC 16BIT,
Global,EM41040,0,DEC 16BIT,
Global,EM41041,0,DEC 16BIT,
Global,EM41042,0,DEC 16BIT,
Global,EM41043,0,DEC 16BIT,
Global,EM41044,0,DEC 16BIT,
Global,EM41045,0,DEC 16BIT,
Global,EM41046,0,DEC 16BIT,
Global,EM41047,0,DEC 16BIT,
Global,EM41048,0,DEC 16BIT,
Global,EM41049,0,DEC 16BIT,
Global,EM41050,0,DEC 16BIT,
Global,EM41051,0,DEC 16BIT,
Global,EM41052,0,DEC 16BIT,
Global,EM41053,0,DEC 16BIT,
Global,EM41054,0,DEC 16BIT,
Global,EM41055,0,DEC 16BIT,
Global,EM41056,0,DEC 16BIT,
Global,EM41057,0,DEC 16BIT,
Global,EM41058,0,DEC 16BIT,
Global,EM41059,0,DEC 16BIT,
Global,EM41060,0,DEC 16BIT,
Global,EM41061,0,DEC 16BIT,
Global,EM41062,0,DEC 16BIT,
Global,EM41063,0,DEC 16BIT,
Global,EM41064,0,DEC 16BIT,
Global,EM41065,0,DEC 16BIT,
Global,EM41066,0,DEC 16BIT,
Global,EM41067,0,DEC 16BIT,
Global,EM41068,0,DEC 16BIT,
Global,EM41069,0,DEC 16BIT,
Global,EM41070,0,DEC 16BIT,
Global,EM41071,0,DEC 16BIT,
Global,EM41072,0,DEC 16BIT,
Global,EM41073,0,DEC 16BIT,
Global,EM41074,0,DEC 16BIT,
Global,EM41075,0,DEC 16BIT,
Global,EM41076,0,DEC 16BIT,
Global,EM41077,0,DEC 16BIT,
Global,EM41078,0,DEC 16BIT,
Global,EM41079,0,DEC 16BIT,
Global,EM41080,0,DEC 16BIT,
Global,EM41081,0,DEC 16BIT,
Global,EM41082,0,DEC 16BIT,
Global,EM41083,0,DEC 16BIT,
Global,EM41084,0,DEC 16BIT,
Global,EM41085,0,DEC 16BIT,
Global,EM41086,0,DEC 16BIT,
Global,EM41087,0,DEC 16BIT,
Global,EM41088,0,DEC 16BIT,
Global,EM41089,0,DEC 16BIT,
Global,EM41090,0,DEC 16BIT,
Global,EM41091,0,DEC 16BIT,
Global,EM41092,0,DEC 16BIT,
Global,EM41093,0,DEC 16BIT,
Global,EM41094,0,DEC 16BIT,
Global,EM41095,0,DEC 16BIT,
Global,EM41096,0,DEC 16BIT,
Global,EM41097,0,DEC 16BIT,
Global,EM41098,0,DEC 16BIT,
Global,EM41099,0,DEC 16BIT,
Global,EM41100,0,DEC 16BIT,
Global,EM41101,0,DEC 16BIT,
Global,EM41102,0,DEC 16BIT,
Global,EM41103,0,DEC 16BIT,
Global,EM41104,0,DEC 16BIT,
Global,EM41105,0,DEC 16BIT,
Global,EM41106,0,DEC 16BIT,
Global,EM41107,0,DEC 16BIT,
Global,EM41108,0,DEC 16BIT,
Global,EM41109,0,DEC 16BIT,
Global,EM41110,0,DEC 16BIT,
Global,EM41111,0,DEC 16BIT,
Global,EM41112,0,DEC 16BIT,
Global,EM41113,0,DEC 16BIT,
Global,EM41114,0,DEC 16BIT,
Global,EM41115,0,DEC 16BIT,
Global,EM41116,0,DEC 16BIT,
Global,EM41117,0,DEC 16BIT,
Global,EM41118,0,DEC 16BIT,
Global,EM41119,0,DEC 16BIT,
Global,EM41120,0,DEC 16BIT,
Global,EM41121,0,DEC 16BIT,
Global,EM41122,0,DEC 16BIT,
Global,EM41123,0,DEC 16BIT,
Global,EM41124,0,DEC 16BIT,
Global,EM41125,0,DEC 16BIT,
Global,EM41126,0,DEC 16BIT,
Global,EM41127,0,DEC 16BIT,
Global,EM41128,0,DEC 16BIT,
Global,EM41129,0,DEC 16BIT,
Global,EM41130,0,DEC 16BIT,
Global,EM41131,0,DEC 16BIT,
Global,EM41132,0,DEC 16BIT,
Global,EM41133,0,DEC 16BIT,
Global,EM41134,0,DEC 16BIT,
Global,EM41135,0,DEC 16BIT,
Global,EM41136,0,DEC 16BIT,
Global,EM41137,0,DEC 16BIT,
Global,EM41138,0,DEC 16BIT,
Global,EM41139,0,DEC 16BIT,
Global,EM41140,0,DEC 16BIT,
Global,EM41141,0,DEC 16BIT,
Global,EM41142,0,DEC 16BIT,
Global,EM41143,0,DEC 16BIT,
Global,EM41144,0,DEC 16BIT,
Global,EM41145,0,DEC 16BIT,
Global,EM41146,0,DEC 16BIT,
Global,EM41147,0,DEC 16BIT,
Global,EM41148,0,DEC 16BIT,
Global,EM41149,0,DEC 16BIT,
Global,EM41150,0,DEC 16BIT,
Global,EM41151,0,DEC 16BIT,
Global,EM41152,0,DEC 16BIT,
Global,EM41153,0,DEC 16BIT,
Global,EM41154,0,DEC 16BIT,
Global,EM41155,0,DEC 16BIT,
Global,EM41156,0,DEC 16BIT,
Global,EM41157,0,DEC 16BIT,
Global,EM41158,0,DEC 16BIT,
Global,EM41159,0,DEC 16BIT,
Global,EM41160,0,DEC 16BIT,
Global,EM41161,0,DEC 16BIT,
Global,EM41162,0,DEC 16BIT,
Global,EM41163,0,DEC 16BIT,
Global,EM41164,0,DEC 16BIT,
Global,EM41165,0,DEC 16BIT,
Global,EM41166,0,DEC 16BIT,
Global,EM41167,0,DEC 16BIT,
Global,EM41168,0,DEC 16BIT,
Global,EM41169,0,DEC 16BIT,
Global,EM41170,0,DEC 16BIT,
Global,EM41171,0,DEC 16BIT,
Global,EM41172,0,DEC 16BIT,
Global,EM41173,0,DEC 16BIT,
Global,EM41174,0,DEC 16BIT,
Global,EM41175,0,DEC 16BIT,
Global,EM41176,0,DEC 16BIT,
Global,EM41177,0,DEC 16BIT,
Global,EM41178,0,DEC 16BIT,
Global,EM41179,0,DEC 16BIT,
Global,EM41180,0,DEC 16BIT,
Global,EM41181,0,DEC 16BIT,
Global,EM41182,0,DEC 16BIT,
Global,EM41183,0,DEC 16BIT,
Global,EM41184,0,DEC 16BIT,
Global,EM41185,0,DEC 16BIT,
Global,EM41186,0,DEC 16BIT,
Global,EM41187,0,DEC 16BIT,
Global,EM41188,0,DEC 16BIT,
Global,EM41189,0,DEC 16BIT,
Global,EM41190,0,DEC 16BIT,
Global,EM41191,0,DEC 16BIT,
Global,EM41192,0,DEC 16BIT,
Global,EM41193,0,DEC 16BIT,
Global,EM41194,0,DEC 16BIT,
Global,EM41195,0,DEC 16BIT,
Global,EM41196,0,DEC 16BIT,
Global,EM41197,0,DEC 16BIT,
Global,EM41198,0,DEC 16BIT,
Global,EM41199,0,DEC 16BIT,
Global,EM41200,0,DEC 16BIT,
Global,EM41201,0,DEC 16BIT,
Global,EM41202,0,DEC 16BIT,
Global,EM41203,0,DEC 16BIT,
Global,EM41204,0,DEC 16BIT,
Global,EM41205,0,DEC 16BIT,
Global,EM41206,0,DEC 16BIT,
Global,EM41207,0,DEC 16BIT,
Global,EM41208,0,DEC 16BIT,
Global,EM41209,0,DEC 16BIT,
Global,EM41210,0,DEC 16BIT,
Global,EM41211,0,DEC 16BIT,
Global,EM41212,0,DEC 16BIT,
Global,EM41213,0,DEC 16BIT,
Global,EM41214,0,DEC 16BIT,
Global,EM41215,0,DEC 16BIT,
Global,EM41216,0,DEC 16BIT,
Global,EM41217,0,DEC 16BIT,
Global,EM41218,0,DEC 16BIT,
Global,EM41219,0,DEC 16BIT,
Global,EM41220,0,DEC 16BIT,
Global,EM41221,0,DEC 16BIT,
Global,EM41222,0,DEC 16BIT,
Global,EM41223,0,DEC 16BIT,
Global,EM41224,0,DEC 16BIT,
Global,EM41225,0,DEC 16BIT,
Global,EM41226,0,DEC 16BIT,
Global,EM41227,0,DEC 16BIT,
Global,EM41228,0,DEC 16BIT,
Global,EM41229,0,DEC 16BIT,
Global,EM41230,0,DEC 16BIT,
Global,EM41231,0,DEC 16BIT,
Global,EM41232,0,DEC 16BIT,
Global,EM41233,0,DEC 16BIT,
Global,EM41234,0,DEC 16BIT,
Global,EM41235,0,DEC 16BIT,
Global,EM41236,0,DEC 16BIT,
Global,EM41237,0,DEC 16BIT,
Global,EM41238,0,DEC 16BIT,
Global,EM41239,0,DEC 16BIT,
Global,EM41240,0,DEC 16BIT,
Global,EM41241,0,DEC 16BIT,
Global,EM41242,0,DEC 16BIT,
Global,EM41243,0,DEC 16BIT,
Global,EM41244,0,DEC 16BIT,
Global,EM41245,0,DEC 16BIT,
Global,EM41246,0,DEC 16BIT,
Global,EM41247,0,DEC 16BIT,
Global,EM41248,0,DEC 16BIT,
Global,EM41249,0,DEC 16BIT,
Global,EM41250,0,DEC 16BIT,
Global,EM41251,0,DEC 16BIT,
Global,EM41252,0,DEC 16BIT,
Global,EM41253,0,DEC 16BIT,
Global,EM41254,0,DEC 16BIT,
Global,EM41255,0,DEC 16BIT,
Global,EM41256,0,DEC 16BIT,
Global,EM41257,0,DEC 16BIT,
Global,EM41258,0,DEC 16BIT,
Global,EM41259,0,DEC 16BIT,
Global,EM41260,0,DEC 16BIT,
Global,EM41261,0,DEC 16BIT,
Global,EM41262,0,DEC 16BIT,
Global,EM41263,0,DEC 16BIT,
Global,EM41264,0,DEC 16BIT,
Global,EM41265,0,DEC 16BIT,
Global,EM41266,0,DEC 16BIT,
Global,EM41267,0,DEC 16BIT,
Global,EM41268,0,DEC 16BIT,
Global,EM41269,0,DEC 16BIT,
Global,EM41270,0,DEC 16BIT,
Global,EM41271,0,DEC 16BIT,
Global,EM41272,0,DEC 16BIT,
Global,EM41273,0,DEC 16BIT,
Global,EM41274,0,DEC 16BIT,
Global,EM41275,0,DEC 16BIT,
Global,EM41276,0,DEC 16BIT,
Global,EM41277,0,DEC 16BIT,
Global,EM41278,0,DEC 16BIT,
Global,EM41279,0,DEC 16BIT,
Global,EM41280,0,DEC 16BIT,
Global,EM41281,0,DEC 16BIT,
Global,EM41282,0,DEC 16BIT,
Global,EM41283,0,DEC 16BIT,
Global,EM41284,0,DEC 16BIT,
Global,EM41285,0,DEC 16BIT,
Global,EM41286,0,DEC 16BIT,
Global,EM41287,0,DEC 16BIT,
Global,EM41288,0,DEC 16BIT,
Global,EM41289,0,DEC 16BIT,
Global,EM41290,0,DEC 16BIT,
Global,EM41291,0,DEC 16BIT,
Global,EM41292,0,DEC 16BIT,
Global,EM41293,0,DEC 16BIT,
Global,EM41294,0,DEC 16BIT,
Global,EM41295,0,DEC 16BIT,
Global,EM41296,0,DEC 16BIT,
Global,EM41297,0,DEC 16BIT,
Global,EM41298,0,DEC 16BIT,
Global,EM41299,0,DEC 16BIT,
Global,EM41300,0,DEC 16BIT,
Global,EM41301,0,DEC 16BIT,
Global,EM41302,0,DEC 16BIT,
Global,EM41303,0,DEC 16BIT,
Global,EM41304,0,DEC 16BIT,
Global,EM41305,0,DEC 16BIT,
Global,EM41306,0,DEC 16BIT,
Global,EM41307,0,DEC 16BIT,
Global,EM41308,0,DEC 16BIT,
Global,EM41309,0,DEC 16BIT,
Global,EM41310,0,DEC 16BIT,
Global,EM41311,0,DEC 16BIT,
Global,EM41312,0,DEC 16BIT,
Global,EM41313,0,DEC 16BIT,
Global,EM41314,0,DEC 16BIT,
Global,EM41315,0,DEC 16BIT,
Global,EM41316,0,DEC 16BIT,
Global,EM41317,0,DEC 16BIT,
Global,EM41318,0,DEC 16BIT,
Global,EM41319,0,DEC 16BIT,
Global,EM41320,0,DEC 16BIT,
Global,EM41321,0,DEC 16BIT,
Global,EM41322,0,DEC 16BIT,
Global,EM41323,0,DEC 16BIT,
Global,EM41324,0,DEC 16BIT,
Global,EM41325,0,DEC 16BIT,
Global,EM41326,0,DEC 16BIT,
Global,EM41327,0,DEC 16BIT,
Global,EM41328,0,DEC 16BIT,
Global,EM41329,0,DEC 16BIT,
Global,EM41330,0,DEC 16BIT,
Global,EM41331,0,DEC 16BIT,
Global,EM41332,0,DEC 16BIT,
Global,EM41333,0,DEC 16BIT,
Global,EM41334,0,DEC 16BIT,
Global,EM41335,0,DEC 16BIT,
Global,EM41336,0,DEC 16BIT,
Global,EM41337,0,DEC 16BIT,
Global,EM41338,0,DEC 16BIT,
Global,EM41339,0,DEC 16BIT,
Global,EM41340,0,DEC 16BIT,
Global,EM41341,0,DEC 16BIT,
Global,EM41342,0,DEC 16BIT,
Global,EM41343,0,DEC 16BIT,
Global,EM41344,0,DEC 16BIT,
Global,EM41345,0,DEC 16BIT,
Global,EM41346,0,DEC 16BIT,
Global,EM41347,0,DEC 16BIT,
Global,EM41348,0,DEC 16BIT,
Global,EM41349,0,DEC 16BIT,
Global,EM41350,0,DEC 16BIT,
Global,EM41351,0,DEC 16BIT,
Global,EM41352,0,DEC 16BIT,
Global,EM41353,0,DEC 16BIT,
Global,EM41354,0,DEC 16BIT,
Global,EM41355,0,DEC 16BIT,
Global,EM41356,0,DEC 16BIT,
Global,EM41357,0,DEC 16BIT,
Global,EM41358,0,DEC 16BIT,
Global,EM41359,0,DEC 16BIT,
Global,EM41360,0,DEC 16BIT,
Global,EM41361,0,DEC 16BIT,
Global,EM41362,0,DEC 16BIT,
Global,EM41363,0,DEC 16BIT,
Global,EM41364,0,DEC 16BIT,
Global,EM41365,0,DEC 16BIT,
Global,EM41366,0,DEC 16BIT,
Global,EM41367,0,DEC 16BIT,
Global,EM41368,0,DEC 16BIT,
Global,EM41369,0,DEC 16BIT,
Global,EM41370,0,DEC 16BIT,
Global,EM41371,0,DEC 16BIT,
Global,EM41372,0,DEC 16BIT,
Global,EM41373,0,DEC 16BIT,
Global,EM41374,0,DEC 16BIT,
Global,EM41375,0,DEC 16BIT,
Global,EM41376,0,DEC 16BIT,
Global,EM41377,0,DEC 16BIT,
Global,EM41378,0,DEC 16BIT,
Global,EM41379,0,DEC 16BIT,
Global,EM41380,0,DEC 16BIT,
Global,EM41381,0,DEC 16BIT,
Global,EM41382,0,DEC 16BIT,
Global,EM41383,0,DEC 16BIT,
Global,EM41384,0,DEC 16BIT,
Global,EM41385,0,DEC 16BIT,
Global,EM41386,0,DEC 16BIT,
Global,EM41387,0,DEC 16BIT,
Global,EM41388,0,DEC 16BIT,
Global,EM41389,0,DEC 16BIT,
Global,EM41390,0,DEC 16BIT,
Global,EM41391,0,DEC 16BIT,
Global,EM41392,0,DEC 16BIT,
Global,EM41393,0,DEC 16BIT,
Global,EM41394,0,DEC 16BIT,
Global,EM41395,0,DEC 16BIT,
Global,EM41396,0,DEC 16BIT,
Global,EM41397,0,DEC 16BIT,
Global,EM41398,0,DEC 16BIT,
Global,EM41399,0,DEC 16BIT,
Global,EM41400,0,DEC 16BIT,
Global,EM41401,0,DEC 16BIT,
Global,EM41402,0,DEC 16BIT,
Global,EM41403,0,DEC 16BIT,
Global,EM41404,0,DEC 16BIT,
Global,EM41405,0,DEC 16BIT,
Global,EM41406,0,DEC 16BIT,
Global,EM41407,0,DEC 16BIT,
Global,EM41408,0,DEC 16BIT,
Global,EM41409,0,DEC 16BIT,
Global,EM41410,0,DEC 16BIT,
Global,EM41411,0,DEC 16BIT,
Global,EM41412,0,DEC 16BIT,
Global,EM41413,0,DEC 16BIT,
Global,EM41414,0,DEC 16BIT,
Global,EM41415,0,DEC 16BIT,
Global,EM41416,0,DEC 16BIT,
Global,EM41417,0,DEC 16BIT,
Global,EM41418,0,DEC 16BIT,
Global,EM41419,0,DEC 16BIT,
Global,EM41420,0,DEC 16BIT,
Global,EM41421,0,DEC 16BIT,
Global,EM41422,0,DEC 16BIT,
Global,EM41423,0,DEC 16BIT,
Global,EM41424,0,DEC 16BIT,
Global,EM41425,0,DEC 16BIT,
Global,EM41426,0,DEC 16BIT,
Global,EM41427,0,DEC 16BIT,
Global,EM41428,0,DEC 16BIT,
Global,EM41429,0,DEC 16BIT,
Global,EM41430,0,DEC 16BIT,
Global,EM41431,0,DEC 16BIT,
Global,EM41432,0,DEC 16BIT,
Global,EM41433,0,DEC 16BIT,
Global,EM41434,0,DEC 16BIT,
Global,EM41435,0,DEC 16BIT,
Global,EM41436,0,DEC 16BIT,
Global,EM41437,0,DEC 16BIT,
Global,EM41438,0,DEC 16BIT,
Global,EM41439,0,DEC 16BIT,
Global,EM41440,0,DEC 16BIT,
Global,EM41441,0,DEC 16BIT,
Global,EM41442,0,DEC 16BIT,
Global,EM41443,0,DEC 16BIT,
Global,EM41444,0,DEC 16BIT,
Global,EM41445,0,DEC 16BIT,
Global,EM41446,0,DEC 16BIT,
Global,EM41447,0,DEC 16BIT,
Global,EM41448,0,DEC 16BIT,
Global,EM41449,0,DEC 16BIT,
Global,EM41450,0,DEC 16BIT,
Global,EM41451,0,DEC 16BIT,
Global,EM41452,0,DEC 16BIT,
Global,EM41453,0,DEC 16BIT,
Global,EM41454,0,DEC 16BIT,
Global,EM41455,0,DEC 16BIT,
Global,EM41456,0,DEC 16BIT,
Global,EM41457,0,DEC 16BIT,
Global,EM41458,0,DEC 16BIT,
Global,EM41459,0,DEC 16BIT,
Global,EM41460,0,DEC 16BIT,
Global,EM41461,0,DEC 16BIT,
Global,EM41462,0,DEC 16BIT,
Global,EM41463,0,DEC 16BIT,
Global,EM41464,0,DEC 16BIT,
Global,EM41465,0,DEC 16BIT,
Global,EM41466,0,DEC 16BIT,
Global,EM41467,0,DEC 16BIT,
Global,EM41468,0,DEC 16BIT,
Global,EM41469,0,DEC 16BIT,
Global,EM41470,0,DEC 16BIT,
Global,EM41471,0,DEC 16BIT,
Global,EM41472,0,DEC 16BIT,
Global,EM41473,0,DEC 16BIT,
Global,EM41474,0,DEC 16BIT,
Global,EM41475,0,DEC 16BIT,
Global,EM41476,0,DEC 16BIT,
Global,EM41477,0,DEC 16BIT,
Global,EM41478,0,DEC 16BIT,
Global,EM41479,0,DEC 16BIT,
Global,EM41480,0,DEC 16BIT,
Global,EM41481,0,DEC 16BIT,
Global,EM41482,0,DEC 16BIT,
Global,EM41483,0,DEC 16BIT,
Global,EM41484,0,DEC 16BIT,
Global,EM41485,0,DEC 16BIT,
Global,EM41486,0,DEC 16BIT,
Global,EM41487,0,DEC 16BIT,
Global,EM41488,0,DEC 16BIT,
Global,EM41489,0,DEC 16BIT,
Global,EM41490,0,DEC 16BIT,
Global,EM41491,0,DEC 16BIT,
Global,EM41492,0,DEC 16BIT,
Global,EM41493,0,DEC 16BIT,
Global,EM41494,0,DEC 16BIT,
Global,EM41495,0,DEC 16BIT,
Global,EM41496,0,DEC 16BIT,
Global,EM41497,0,DEC 16BIT,
Global,EM41498,0,DEC 16BIT,
Global,EM41499,0,DEC 16BIT,
Global,EM41500,0,DEC 16BIT,
Global,EM41501,0,DEC 16BIT,
Global,EM41502,0,DEC 16BIT,
Global,EM41503,0,DEC 16BIT,
Global,EM41504,0,DEC 16BIT,
Global,EM41505,0,DEC 16BIT,
Global,EM41506,0,DEC 16BIT,
Global,EM41507,0,DEC 16BIT,
Global,EM41508,0,DEC 16BIT,
Global,EM41509,0,DEC 16BIT,
Global,EM41510,0,DEC 16BIT,
Global,EM41511,0,DEC 16BIT,
Global,EM41512,0,DEC 16BIT,
Global,EM41513,0,DEC 16BIT,
Global,EM41514,0,DEC 16BIT,
Global,EM41515,0,DEC 16BIT,
Global,EM41516,0,DEC 16BIT,
Global,EM41517,0,DEC 16BIT,
Global,EM41518,0,DEC 16BIT,
Global,EM41519,0,DEC 16BIT,
Global,EM41520,0,DEC 16BIT,
Global,EM41521,0,DEC 16BIT,
Global,EM41522,0,DEC 16BIT,
Global,EM41523,0,DEC 16BIT,
Global,EM41524,0,DEC 16BIT,
Global,EM41525,0,DEC 16BIT,
Global,EM41526,0,DEC 16BIT,
Global,EM41527,0,DEC 16BIT,
Global,EM41528,0,DEC 16BIT,
Global,EM41529,0,DEC 16BIT,
Global,EM41530,0,DEC 16BIT,
Global,EM41531,0,DEC 16BIT,
Global,EM41532,0,DEC 16BIT,
Global,EM41533,0,DEC 16BIT,
Global,EM41534,0,DEC 16BIT,
Global,EM41535,0,DEC 16BIT,
Global,EM41536,0,DEC 16BIT,
Global,EM41537,0,DEC 16BIT,
Global,EM41538,0,DEC 16BIT,
Global,EM41539,0,DEC 16BIT,
Global,EM41540,0,DEC 16BIT,
Global,EM41541,0,DEC 16BIT,
Global,EM41542,0,DEC 16BIT,
Global,EM41543,0,DEC 16BIT,
Global,EM41544,0,DEC 16BIT,
Global,EM41545,0,DEC 16BIT,
Global,EM41546,0,DEC 16BIT,
Global,EM41547,0,DEC 16BIT,
Global,EM41548,0,DEC 16BIT,
Global,EM41549,0,DEC 16BIT,
Global,EM41550,0,DEC 16BIT,
Global,EM41551,0,DEC 16BIT,
Global,EM41552,0,DEC 16BIT,
Global,EM41553,0,DEC 16BIT,
Global,EM41554,0,DEC 16BIT,
Global,EM41555,0,DEC 16BIT,
Global,EM41556,0,DEC 16BIT,
Global,EM41557,0,DEC 16BIT,
Global,EM41558,0,DEC 16BIT,
Global,EM41559,0,DEC 16BIT,
Global,EM41560,0,DEC 16BIT,
Global,EM41561,0,DEC 16BIT,
Global,EM41562,0,DEC 16BIT,
Global,EM41563,0,DEC 16BIT,
Global,EM41564,0,DEC 16BIT,
Global,EM41565,0,DEC 16BIT,
Global,EM41566,0,DEC 16BIT,
Global,EM41567,0,DEC 16BIT,
Global,EM41568,0,DEC 16BIT,
Global,EM41569,0,DEC 16BIT,
Global,EM41570,0,DEC 16BIT,
Global,EM41571,0,DEC 16BIT,
Global,EM41572,0,DEC 16BIT,
Global,EM41573,0,DEC 16BIT,
Global,EM41574,0,DEC 16BIT,
Global,EM41575,0,DEC 16BIT,
Global,EM41576,0,DEC 16BIT,
Global,EM41577,0,DEC 16BIT,
Global,EM41578,0,DEC 16BIT,
Global,EM41579,0,DEC 16BIT,
Global,EM41580,0,DEC 16BIT,
Global,EM41581,0,DEC 16BIT,
Global,EM41582,0,DEC 16BIT,
Global,EM41583,0,DEC 16BIT,
Global,EM41584,0,DEC 16BIT,
Global,EM41585,0,DEC 16BIT,
Global,EM41586,0,DEC 16BIT,
Global,EM41587,0,DEC 16BIT,
Global,EM41588,0,DEC 16BIT,
Global,EM41589,0,DEC 16BIT,
Global,EM41590,0,DEC 16BIT,
Global,EM41591,0,DEC 16BIT,
Global,EM41592,0,DEC 16BIT,
Global,EM41593,0,DEC 16BIT,
Global,EM41594,0,DEC 16BIT,
Global,EM41595,0,DEC 16BIT,
Global,EM41596,0,DEC 16BIT,
Global,EM41597,0,DEC 16BIT,
Global,EM41598,0,DEC 16BIT,
Global,EM41599,0,DEC 16BIT,
Global,EM41600,0,DEC 16BIT,
Global,EM41601,0,DEC 16BIT,
Global,EM41602,0,DEC 16BIT,
Global,EM41603,0,DEC 16BIT,
Global,EM41604,0,DEC 16BIT,
Global,EM41605,0,DEC 16BIT,
Global,EM41606,0,DEC 16BIT,
Global,EM41607,0,DEC 16BIT,
Global,EM41608,0,DEC 16BIT,
Global,EM41609,0,DEC 16BIT,
Global,EM41610,0,DEC 16BIT,
Global,EM41611,0,DEC 16BIT,
Global,EM41612,0,DEC 16BIT,
Global,EM41613,0,DEC 16BIT,
Global,EM41614,0,DEC 16BIT,
Global,EM41615,0,DEC 16BIT,
Global,EM41616,0,DEC 16BIT,
Global,EM41617,0,DEC 16BIT,
Global,EM41618,0,DEC 16BIT,
Global,EM41619,0,DEC 16BIT,
Global,EM41620,0,DEC 16BIT,
Global,EM41621,0,DEC 16BIT,
Global,EM41622,0,DEC 16BIT,
Global,EM41623,0,DEC 16BIT,
Global,EM41624,0,DEC 16BIT,
Global,EM41625,0,DEC 16BIT,
Global,EM41626,0,DEC 16BIT,
Global,EM41627,0,DEC 16BIT,
Global,EM41628,0,DEC 16BIT,
Global,EM41629,0,DEC 16BIT,
Global,EM41630,0,DEC 16BIT,
Global,EM41631,0,DEC 16BIT,
Global,EM41632,0,DEC 16BIT,
Global,EM41633,0,DEC 16BIT,
Global,EM41634,0,DEC 16BIT,
Global,EM41635,0,DEC 16BIT,
Global,EM41636,0,DEC 16BIT,
Global,EM41637,0,DEC 16BIT,
Global,EM41638,0,DEC 16BIT,
Global,EM41639,0,DEC 16BIT,
Global,EM41640,0,DEC 16BIT,
Global,EM41641,0,DEC 16BIT,
Global,EM41642,0,DEC 16BIT,
Global,EM41643,0,DEC 16BIT,
Global,EM41644,0,DEC 16BIT,
Global,EM41645,0,DEC 16BIT,
Global,EM41646,0,DEC 16BIT,
Global,EM41647,0,DEC 16BIT,
Global,EM41648,0,DEC 16BIT,
Global,EM41649,0,DEC 16BIT,
Global,EM41650,0,DEC 16BIT,
Global,EM41651,0,DEC 16BIT,
Global,EM41652,0,DEC 16BIT,
Global,EM41653,0,DEC 16BIT,
Global,EM41654,0,DEC 16BIT,
Global,EM41655,0,DEC 16BIT,
Global,EM41656,0,DEC 16BIT,
Global,EM41657,0,DEC 16BIT,
Global,EM41658,0,DEC 16BIT,
Global,EM41659,0,DEC 16BIT,
Global,EM41660,0,DEC 16BIT,
Global,EM41661,0,DEC 16BIT,
Global,EM41662,0,DEC 16BIT,
Global,EM41663,0,DEC 16BIT,
Global,EM41664,0,DEC 16BIT,
Global,EM41665,0,DEC 16BIT,
